@relation sheep_weight

@attribute K_0_19 numeric
@attribute K_20_39 numeric
@attribute K_40_59 numeric
@attribute K_60_79 numeric
@attribute K_80_99 numeric
@attribute K_100_119 numeric
@attribute K_120_139 numeric
@attribute K_140_159 numeric
@attribute K_160_180 numeric
@attribute Major_axis numeric
@attribute Minor_axis numeric
@attribute Hu_0 numeric
@attribute Hu_1 numeric
@attribute Hu_2 numeric
@attribute Hu_3 numeric
@attribute Hu_4 numeric
@attribute Hu_5 numeric
@attribute Hu_6 numeric
@attribute Area numeric
@attribute Perimeter numeric
@attribute Weight numeric

@data
0,0,25,134,77,123,180,644,3516,1044.0768696535683,330.35171101212507,0.0011540189175983967,8.911035023583957e-07,8.620314985343212e-11,4.54441151869681e-11,2.819976167506957e-21,3.944737716260956e-14,-3.7131579528902914e-22,253461.0,2838.0226323604584,34.5
0,28,46,63,64,77,471,693,3087,949.7143516830313,387.39526403871747,0.0010184174934493642,5.297770160193519e-07,1.423611238289976e-10,3.05140736404145e-11,1.2181364449973702e-21,3.5142857145520924e-15,-1.6002800817308574e-21,251974.5,2791.578981280327,34.5
0,0,41,81,92,133,200,670,3449,1047.4688618131486,328.7683216758662,0.0011645419005313655,9.133077131921838e-07,8.548526817927248e-11,4.9996037808846634e-11,3.255005605162239e-21,4.5749720653468576e-14,-2.9674385717430254e-22,252432.5,2843.578981280327,34.5
0,0,20,98,102,163,245,615,3533,1060.5848176869608,327.3222549883438,0.0011784794060431915,9.477122027602049e-07,7.784561281264954e-11,4.867203449089139e-11,2.9893427111595486e-21,4.592893539766807e-14,-1.9904599731659476e-22,254966.5,2881.578981280327,34.5
0,0,0,39,63,86,285,692,3225,963.16466189009,367.75439800873727,0.0010512758600052896,6.142715709424747e-07,1.230755212809953e-10,3.369645220285345e-11,1.755978493638622e-21,1.1005425521653035e-14,-1.2749474600889904e-21,246653.5,2666.868304371834,34.5
0,0,30,24,47,172,226,901,3037,953.5113703409012,378.8856031143434,0.001030488745025115,5.616725269352597e-07,1.2369038379503933e-10,3.0141996457052205e-11,1.2995370828955432e-21,6.096684893436305e-15,-1.3032613912296607e-21,249226.0,2697.1353302001953,34.5
0,0,4,140,85,88,252,818,3322,1037.4113658457964,340.87053659220413,0.001147290919650297,8.532208681270679e-07,1.0822527811563507e-10,4.545503722830814e-11,3.057583821145416e-21,3.1862974079008027e-14,-9.030048343434957e-22,253482.5,2874.750554203987,34.5
0,0,0,41,147,232,275,591,3291,1060.3916579415643,325.30329022565184,0.0011751942826292573,9.467712359301061e-07,8.327603707493091e-11,5.251358790847453e-11,3.471714470829651e-21,5.099395977694268e-14,-8.282715665438336e-23,255358.0,2815.1353302001953,34.5
0,0,36,126,72,105,215,560,3507,1044.9489683289796,326.4725415260052,0.0011566033681124654,9.041861628186393e-07,7.593350096184284e-11,4.3616635954286197e-11,2.5010601297373e-21,3.984897504294275e-14,-2.131067726823882e-22,252766.5,2785.578981280327,34.5
0,0,40,68,106,103,289,739,3265,1039.6572310177369,336.8695255579646,0.0011495537557500563,8.669612885991668e-07,1.0469804257462185e-10,4.082906436838456e-11,2.529647861193131e-21,2.8404006190456502e-14,-8.525834625805974e-22,253426.5,2805.9810022115707,34.5
0,36,20,6,67,97,180,787,3788,1112.7434452959924,410.92027002797295,0.0009845158013115853,5.598321766521028e-07,2.5091581709495648e-11,1.0047200808628402e-11,1.5948016398934177e-22,7.47504024520003e-15,3.826432323251306e-24,348971.0,2979.7972366809845,50.1
0,8,60,91,85,132,200,745,3711,1044.3811098581255,466.5893402463943,0.0009275866768599421,3.830519464495268e-07,8.92056214484989e-11,1.1928737545489545e-11,7.178688824515077e-25,-3.090778176614203e-15,-3.8912317567006035e-22,344407.5,3079.510001540184,50.1
0,0,55,69,142,150,177,585,3981,1058.646028150303,472.4458761983929,0.0009381647349719144,3.9255008107755945e-07,9.564051230719398e-11,1.3748520549523067e-11,4.100783766710837e-23,-3.0611523866671025e-15,-4.968562004092982e-22,349745.5,3172.906970143318,50.1
0,0,41,100,122,113,187,586,3931,1054.486955675226,474.139637401395,0.0009335476489049886,3.8384036258092735e-07,9.67394164001567e-11,1.3473231711116911e-11,1.9842772201263006e-23,-3.2694675611511728e-15,-4.860128350263008e-22,349604.5,3155.735397219658,50.1
0,0,0,33,55,93,144,608,3644,1089.992589890396,408.8942863025169,0.0009768591638151243,5.414572813433677e-07,3.3637720299005695e-11,1.2406031247319152e-11,2.498617194210227e-22,8.445730597514096e-15,-4.239380630047645e-23,338784.5,2817.99110686779,50.1
0,0,28,48,40,79,269,821,3671,1049.7442107656116,461.47400245100243,0.0009370318215517532,4.013445014305036e-07,8.797904485320952e-11,1.2456413121589065e-11,2.989423516149337e-23,-2.9123518314802854e-15,-4.1127744492618485e-22,342655.0,2972.1302778720856,50.1
0,0,51,103,129,128,176,544,3919,1053.690702084795,473.10513477428464,0.0009342331518678071,3.853301815236173e-07,9.492989722708715e-11,1.3133695651702328e-11,4.013979570387176e-24,-3.4035069121186403e-15,-4.637304977333667e-22,348639.0,3174.6643295288086,50.1
0,0,0,35,60,96,135,675,3691,1108.7864910452524,420.7388281522247,0.0009829449691179232,5.409702616828197e-07,2.4853510741275425e-11,9.876428077181504e-12,1.484766807866616e-22,5.7932110591980266e-15,4.356794327899791e-23,349399.5,2925.4124606847763,50.1
0,0,0,31,68,69,115,802,3862,1125.6217336229934,413.94297546148096,0.0010023183324906686,5.829511450908045e-07,2.5825110128102377e-11,1.3339514637756346e-11,2.4692085173556232e-22,9.891316925758354e-15,1.8175418629984928e-23,350417.5,2942.1576274633408,50.1
0,0,0,16,58,95,246,751,3623,1083.13038637131,424.00529645686555,0.0009659107802160196,5.029788087342369e-07,5.1952951589738e-11,1.2417042648137076e-11,2.563420395192168e-22,4.553326648639123e-15,-1.8371850581810818e-22,342032.0,2870.944424390793,50.1
0,38,35,64,102,79,279,706,3857,1063.3920658769293,460.96131212701164,0.0009427492378407357,4.153743572587698e-07,9.335511841715759e-11,1.4461474882369449e-11,1.6496685394064354e-22,-1.36637745850472e-15,-5.051021716420942e-22,347866.5,3106.8338145017624,50.1
0,0,0,13,82,82,143,786,3756,1125.9739584628794,423.01143466642384,0.0009920852594108272,5.575276132672322e-07,4.010453327993292e-11,1.2519346981355485e-11,2.5482123880092488e-22,6.331225788305385e-15,1.173011932444926e-22,356129.5,2970.8338145017624,50.1
0,0,0,30,57,108,135,716,3663,1080.2706824980642,428.2991352302678,0.0009594701372015796,4.883263588309763e-07,5.271838515260906e-11,1.2245758041318192e-11,2.4521108547269607e-22,4.014267376679173e-15,-1.9152357185249662e-22,343714.5,2828.5007733106613,50.1
0,0,56,115,82,106,331,641,3678,1049.2220643350072,467.23466559239137,0.0009326550254385511,3.893357996611687e-07,8.582553921382278e-11,1.2351178509741916e-11,3.628723854423641e-23,-2.7379685025069527e-15,-4.0049350263568745e-22,345324.0,3148.6643295288086,50.1
0,0,0,30,61,104,171,619,3897,1106.1650895881805,421.6452374621059,0.000980228418948622,5.351186199427003e-07,2.3240745661512287e-11,9.283172275680475e-12,1.3022499610108433e-22,5.207717004016758e-15,4.042294552242721e-23,349121.5,2929.0937000513077,50.1
0,0,0,28,98,69,68,561,4118,1113.4629137789948,423.7619846384362,0.0009815663237538294,5.375787887347496e-07,2.8126433871266205e-11,1.0725159356240023e-11,1.7729715404921307e-22,6.0978019403832305e-15,5.714399510883432e-23,353136.5,2932.064262509346,50.1
0,33,52,63,83,167,220,801,3721,1066.2186127195757,460.8984852223437,0.0009540276418226885,4.2722067843475915e-07,1.1578479806063438e-10,1.512755902410594e-11,2.4350318207397322e-23,-4.092006203243937e-15,6.326413807278868e-22,345260.0,3170.983090162277,37.7
0,0,38,103,102,176,191,790,3762,1057.7420375200245,471.65375920433814,0.0009421704329085665,3.964503661794149e-07,1.2479224869349563e-10,1.868962645974261e-11,2.70922014313394e-22,-2.1841429033988272e-15,8.609795596011629e-22,347523.0,3250.321183681488,37.7
0,0,0,25,65,131,186,501,3505,1026.2379746823146,403.77599053510045,0.0009461882608468621,4.795697068825897e-07,1.3468521019951242e-11,4.9417692235831776e-12,3.8302074268968897e-23,2.491760699894957e-15,-1.2584809602834552e-23,313865.0,2731.076455116272,37.7
0,0,37,49,76,54,101,459,3762,1054.0505862196117,408.1460891403865,0.0009673910953955451,5.113974708592705e-07,4.779237451221173e-11,1.0516536977470937e-11,1.812655097843139e-22,2.9093667336324512e-15,-1.5076564545301333e-22,322472.0,2865.326236009598,37.7
0,0,0,30,73,75,227,749,3616,1076.0736622564955,413.58043084004004,0.0009711723340114409,5.201005545271085e-07,3.3870797911801664e-11,9.286435356564769e-12,1.4492262730591907e-22,3.8608691208786295e-15,7.824708949070266e-23,334152.0,2870.1058926582336,37.7
0,0,0,30,75,156,157,638,3252,981.8339262831914,420.38984158066955,0.0008825679323871108,3.7100663249581195e-07,9.17177748941905e-12,1.4312928402586725e-12,2.0870826429333244e-24,-1.2187233895162892e-17,-4.747322492508853e-24,315641.5,2663.0937000513077,37.7
0,0,64,78,96,140,358,902,3635,1079.4834397387367,459.1202917955669,0.0009619455885153489,4.4520676731796476e-07,9.00273810829153e-11,1.2860700255558641e-11,4.0613914247648026e-23,-3.0866710992037174e-15,4.357182254233737e-22,349216.0,3262.747589826584,37.7
0,0,35,65,65,56,174,687,3590,1051.9303091548834,405.5683594593263,0.0009619285002667097,5.083150270911527e-07,3.6858861868059566e-11,9.866439793817966e-12,1.6678934013976635e-22,4.392435144051439e-15,-8.708014656313852e-23,322625.5,2881.6277517080307,37.7
0,35,48,29,119,113,327,700,3589,1063.1664649965496,451.3067418790762,0.0009539982485622419,4.3914703567078673e-07,8.860478147889782e-11,1.1744591902738413e-11,1.46474675234256e-23,-3.1275263966114973e-15,3.785826113435673e-22,341381.0,3114.497808933258,37.7
0,0,0,30,67,71,178,726,3539,1081.680310933479,397.95274694098526,0.0009814994730892917,5.587242186176381e-07,2.0374259551993138e-11,8.240355991252734e-12,1.0613018789632054e-22,5.86641396804525e-15,-1.169506210307874e-23,330507.0,2796.0226323604584,37.7
0,0,74,32,42,194,379,1000,2663,909.1278962939086,455.7923645990182,0.0008180983927023285,2.395551568440157e-07,3.4931315007449006e-11,3.632518584387779e-12,5.197670172399347e-24,1.0714398807688498e-16,4.058699598922138e-23,308691.5,2700.4074083566666,37.7
0,0,15,23,66,114,272,653,3524,1024.8841153779715,457.69712403886746,0.0009056592533404037,3.6539691826820204e-07,6.679452690407484e-11,6.743155233375687e-12,-8.933326078509941e-23,-3.4239737253501296e-15,1.1180155330458865e-22,339724.0,2844.9343197345734,37.7
0,0,0,47,58,120,139,719,3469,1028.7474174035015,398.5290887552751,0.0009533983980250836,4.964337383531185e-07,1.0142911071411002e-11,5.31923834449811e-12,3.900423686525676e-23,3.585085504792402e-15,-2.28457479547504e-24,311712.5,2760.1475228071213,37.7
0,0,60,68,48,102,275,951,2966,923.6726175329173,446.8889882665099,0.000834812913048399,2.684476694932545e-07,2.826484907631887e-11,3.0096683596530712e-12,3.407042830970028e-24,1.7224090589945482e-16,2.7548960169698e-23,307936.5,2717.353585600853,37.7
0,2,48,71,60,43,140,451,3770,1053.6293495211505,409.1276253768165,0.0009641362246085906,5.062135407488444e-07,4.7135758126133235e-11,1.0996713282919713e-11,2.0450032471346715e-22,3.665054101663596e-15,-1.4443369208464592e-22,323540.0,2874.6399443149567,37.7
0,0,0,55,95,76,231,430,3582,1045.321868886292,403.5576218384138,0.0009638327619193353,5.095025601623585e-07,2.0998538111096406e-11,7.622991393021835e-12,9.199487954194996e-23,4.082116887450547e-15,-2.896043565487049e-23,318086.0,2814.1546630859375,37.7
0,0,0,29,104,188,323,549,3224,999.6201642497631,373.2269924696317,0.0009964030776301583,5.663863919529775e-07,4.946551572660385e-11,1.925987738292711e-11,5.850148790138384e-22,1.2701958186943055e-14,-1.0561621016443701e-22,278869.0,2710.05712223053,37.5
0,0,10,96,70,95,99,485,2717,801.6133328639652,392.1947648175528,0.0008001420049680805,2.4114319943453697e-07,5.9822244110954595e-12,1.1601261846699658e-12,2.7095441626615242e-24,3.8767108973134987e-16,1.41387699448815e-24,242969.5,2246.7362736463547,37.5
0,0,16,22,135,150,354,552,2963,944.4557435657686,386.60638750297824,0.0009268837814834252,4.367118190107792e-07,3.9763990801240096e-11,6.923529849369098e-12,7.406196931697976e-23,1.287542926851652e-15,-8.78165551404678e-23,274259.0,2601.7139763832092,37.5
0,0,31,55,129,153,278,452,3434,1003.8877576211524,377.6075611462449,0.0009925526248723306,5.572653848232551e-07,4.835688593609993e-11,2.4435780294683596e-11,8.382416144538762e-22,1.7879481215451287e-14,-5.399892959303443e-23,282819.0,2824.6012785434723,37.5
0,0,0,23,91,207,322,415,3416,992.9732992403655,376.36731757241336,0.0009853100471986186,5.442982115155095e-07,5.5355241925646256e-11,1.8282502113887407e-11,5.579733155797058e-22,1.0979177438333512e-14,-1.6412637422955614e-22,279342.0,2652.05712223053,37.5
0,0,0,0,85,126,280,478,3464,1001.823442934479,371.06141577139437,0.0009848106631473188,5.583122621065211e-07,3.1456054093399054e-11,1.3833861518844288e-11,2.8858046401590124e-22,1.0332552842641005e-14,3.557624374111927e-25,282891.0,2595.2387998104095,37.5
0,5,68,31,82,117,302,657,3206,980.0424498019087,390.13180964217383,0.000959184181250384,4.854928195066289e-07,4.653490914480317e-11,1.1425428465301987e-11,2.2265261581289206e-22,4.206347661336799e-15,-1.4082509492315342e-22,283133.0,2748.7921843528748,37.5
0,0,19,24,53,132,329,794,3215,1025.9334868860967,384.48403445546825,0.0010005976175807524,5.687360328371243e-07,5.417326437939363e-11,2.0500129370486536e-11,6.674045005034532e-22,1.313341357482104e-14,1.4590926261726864e-22,292823.5,2787.377970814705,37.5
0,0,25,76,112,141,335,776,3034,970.3218516830393,405.7760194920239,0.0009526397447038099,4.4761423288449305e-07,7.96655644088979e-11,1.677581973531546e-11,4.379469419980709e-22,3.6799936648226335e-15,4.293233584041341e-22,283391.0,2780.851059436798,37.5
0,0,0,37,147,134,329,501,3225,956.5156713158631,381.20209683077206,0.000945561599702189,4.7109853682488125e-07,3.8496339016612083e-11,1.659455471425993e-11,4.1715141114696353e-22,1.098996808635465e-14,-4.3647622907567327e-23,273638.0,2667.0621745586395,37.5
0,0,0,6,180,111,174,542,3088,898.222835070851,387.2127202746419,0.0008922997744420642,3.7531435204237166e-07,3.5329290942124874e-11,1.0400661769693283e-11,1.8797036993733e-22,4.963141658394118e-15,6.644828312094034e-23,261706.0,2512.542403459549,37.5
0,0,0,42,133,119,252,585,3325,1001.0486928283038,378.54109162001674,0.000983600296289698,5.43899158517067e-07,5.169788606177311e-11,1.5815791331403205e-11,4.275036516568994e-22,9.083197173779263e-15,-1.4753044976679258e-22,284227.0,2683.4885807037354,37.5
0,0,40,45,117,183,307,505,3478,1008.3691579683182,375.2784692456529,0.0010010261424832016,5.737529487829218e-07,6.582007032790003e-11,2.993660047336532e-11,1.3214988085139545e-21,2.1797619016120018e-14,1.3978410639516454e-22,282207.5,2842.8926895856857,37.5
0,23,25,12,47,120,317,719,3207,992.8504065367625,387.47355556656714,0.000971856501691756,5.111486056384928e-07,4.538694636951785e-11,1.2589461099331361e-11,2.683078541462777e-22,5.551713543496473e-15,-1.3628729150536758e-22,285282.0,2724.7089240550995,37.5
0,0,0,8,62,106,356,600,3077,953.3083023711118,398.7577714702209,0.0009339223086231616,4.300471798718891e-07,3.9554940337470933e-11,7.688758076602492e-12,7.866487546755584e-23,7.186511949719305e-16,-1.0858634476891513e-22,279105.5,2613.2947105169296,37.5
0,0,0,25,112,155,271,535,3354,986.5012683867778,379.5246338407207,0.0009742458703565554,5.227796606645629e-07,4.855494893647808e-11,1.2486344504643595e-11,2.712013298827579e-22,5.806474207323771e-15,-1.448214826530154e-22,279900.0,2646.317007780075,37.5
0,16,27,59,126,157,446,849,3186,978.3450815600231,427.84003067060684,0.0009090451675294604,3.8090067557441305e-07,5.849959829542553e-11,9.36327986971012e-12,9.637552941224278e-23,1.4797780736454833e-16,-1.96807996311396e-22,306155.5,2874.240887761116,34.2
0,0,8,28,81,163,383,716,3071,1018.0723374221794,405.81422745571314,0.0009531831339620757,4.786007830563126e-07,5.962462504824404e-11,1.4595704529765628e-11,3.702804681815174e-22,6.3283894050727886e-15,-2.197466364488481e-22,307658.5,2727.329200387001,34.2
0,11,58,41,58,112,283,715,3152,874.8083019943782,454.68879805952866,0.0008039868352899231,2.1343109968383518e-07,3.0308450150998053e-11,2.561117433915701e-12,-2.251311557440585e-23,-1.160261278079525e-15,1.522234710964235e-24,295171.0,2623.9738619327545,34.2
0,0,0,67,146,162,305,727,3120,961.6440775844009,409.3681003673721,0.0009145716075796548,4.0189576917024417e-07,6.034496052998919e-11,1.3557455010556812e-11,3.1986591219954857e-22,4.661038172232281e-15,-2.192276390178989e-22,291534.0,2748.4835283756256,34.2
0,0,25,25,20,185,298,850,3130,949.3748487525843,422.37832684036425,0.0008920133879729946,3.5669011485886996e-07,5.036262680061497e-11,8.71525644442533e-12,1.0036997575333851e-22,8.020256534895666e-16,-1.5252732613746044e-22,295461.0,2732.6601536273956,34.2
0,0,0,0,136,152,300,477,2777,836.5453455213097,400.62197137307106,0.0008129673173574134,2.5972716763676777e-07,1.3355345292510895e-11,3.4180136532859317e-12,2.295212846589735e-23,1.717290855805525e-15,2.550654132234821e-24,258348.0,2327.807341337204,34.2
0,0,0,23,91,129,371,616,3212,1015.6654120310158,405.1339702952998,0.0009529025052846067,4.778889352982663e-07,5.7084958919284864e-11,1.2239990972066417e-11,2.5079894900598034e-22,4.064645701829948e-15,-2.0440203916445136e-22,306359.5,2705.329200387001,34.2
0,0,32,60,56,121,565,695,2959,904.5547514505565,445.26000371258635,0.0008329167169607197,2.580717085450504e-07,3.753336159215533e-11,3.3029188450351848e-12,-2.7076900331358813e-23,-1.5356596336453265e-15,-2.488493885854039e-23,297930.0,2723.537351131439,34.2
0,0,28,56,40,112,205,757,3428,991.443818114346,413.71420386315555,0.0009353789307798356,4.328850730252889e-07,7.33283518339866e-11,1.5705421093544388e-11,4.054235772240129e-22,4.400397184008437e-15,-3.4597493263757977e-22,301185.0,2774.4591431617737,34.2
0,0,0,0,111,125,371,964,2929,969.3134058698333,415.8157169068545,0.0009037933340730744,3.879474197720496e-07,4.525883839642456e-11,7.621814611945848e-12,8.089849907498416e-23,8.805428748303675e-16,-1.1616603744733284e-22,300504.0,2662.920039176941,34.2
0,0,69,38,51,160,266,736,3003,881.8910342067662,445.01671784899185,0.0008176261067595007,2.359432596466629e-07,3.09555063755618e-11,2.4869686069802725e-12,-2.0541795066455194e-23,-1.0716615654564892e-15,7.361397571954714e-24,291359.5,2615.81448161602,34.2
0,17,54,58,56,93,215,876,2983,875.9110723679775,450.5621652263075,0.0008060682266296934,2.197277927124984e-07,2.998294403816249e-11,2.4108252131508867e-12,-1.7538400622480732e-23,-9.274445508233102e-16,1.0607669756343498e-23,293875.0,2602.8855493068695,34.2
0,27,22,29,47,97,343,867,2985,952.7681958340243,423.8240911765852,0.0008934537953328624,3.579319621732595e-07,4.4457681584879656e-11,5.753834766024611e-12,3.1596961440220217e-24,-1.313687529981094e-15,-9.197151527586175e-23,297108.0,2750.9931948184967,34.2
0,20,62,35,56,133,147,737,3148,870.850594084923,453.4324943408346,0.0007994438884794932,2.1015636026728882e-07,2.7975636192589507e-11,2.3261160720131647e-12,-1.7733872530367226e-23,-9.757093139945459e-16,6.133214987399295e-24,294409.5,2582.7017837762833,34.2
0,0,0,83,36,71,354,645,3250,990.3459472940011,409.68550810388626,0.000934502325861262,4.374440964995866e-07,6.38358377697151e-11,1.3899854689947972e-11,3.1844479403903824e-22,4.120823588239049e-15,-2.6462478220955705e-22,300050.0,2722.1748723983765,34.2
0,0,0,42,61,99,355,795,3234,968.5095027397377,414.22727210127454,0.0009151155566745774,3.9954336179231087e-07,5.530951036094754e-11,1.1040851361651613e-11,1.867017435165559e-22,2.1692142398846737e-15,-1.9895389964928363e-22,295983.0,2705.0621745586395,34.2
0,9,51,77,120,130,257,545,2833,807.0331279521359,382.39188679699146,0.0008643966483925321,2.9967802504196114e-07,6.243508575719183e-11,1.0575389608207333e-11,1.6079466435523691e-22,1.0644782606835478e-15,2.1906511059987296e-22,225075.0,2432.6601536273956,21.7
0,0,0,88,114,148,195,876,2351,746.9367446092186,395.93021684831757,0.0008019149916205818,2.0261002916018329e-07,3.771095757759124e-11,3.824196032157903e-12,-6.155898282841408e-24,-9.503547582405914e-16,4.5510003029840164e-23,217447.5,2257.221554875374,21.7
0,0,0,44,190,166,199,475,2724,816.8746704375902,352.2405000798822,0.0008985337708056208,3.8041719619068846e-07,4.871697704389828e-11,1.4946689162915082e-11,3.8731191478235543e-22,7.559451119304429e-15,1.1252746293834598e-22,214842.5,2332.6773985624313,21.7
0,0,27,94,125,128,213,491,2865,813.3832100065551,370.98296681146223,0.0008768774348134397,3.30481495938926e-07,5.421176848291559e-11,1.1232215916250754e-11,2.0966622366747695e-22,2.6985674478774455e-15,1.8128109237537679e-22,222341.5,2401.7900964021683,21.7
0,0,0,88,116,193,228,471,2773,823.2844585204361,360.3257601549202,0.0008948586984408604,3.6862420639892773e-07,5.133508942833136e-11,1.3844657570961978e-11,3.347223818156746e-22,5.612395331413849e-15,1.5552245041820477e-22,220157.0,2384.6357684135437,21.7
0,31,18,15,153,120,181,910,2128,606.9671177196017,474.67568932530094,0.0006673963437834338,2.5871792585984085e-08,9.318281819885167e-12,5.521841940757623e-13,-1.2498802547192126e-24,-8.846091675545127e-17,8.168367936076225e-26,217126.5,2125.505825638771,21.7
0,0,0,97,108,163,289,654,2713,825.3640287491123,358.04237399212576,0.0009056547001559498,3.828925699516044e-07,5.839574937271048e-11,1.8483761898683892e-11,5.809765249809594e-22,8.891921684538628e-15,1.76730068033048e-22,217998.0,2435.5718410015106,21.7
0,0,12,110,158,192,461,890,1912,584.7285658866207,494.63714038375724,0.0006880135016408978,1.3009282553690037e-08,2.0186133851127696e-11,2.5983179489362096e-12,-3.7625187653111394e-24,-1.6717091827499144e-16,1.8437646194167374e-23,207979.0,2274.317007780075,21.7
0,0,18,72,116,191,289,491,2584,818.7917524323161,362.2385890589222,0.000885921140335349,3.5509105991605805e-07,5.223697187824117e-11,1.1238985825077303e-11,2.340504963970419e-22,3.883138291084179e-15,1.3920702764253305e-22,220767.5,2343.530210852623,21.7
0,0,27,59,105,174,213,406,2836,828.7056718081135,374.3393226878564,0.0008899616496008157,3.461230310250196e-07,6.363045246930037e-11,1.324386045841246e-11,2.8368722649257433e-22,2.9312702091440153e-15,2.594865189901294e-22,226687.5,2390.5596483945847,21.7
0,0,0,98,93,214,208,600,2659,830.3521366313145,353.5504409932183,0.0009068645100251463,3.950287652607252e-07,5.134536729659846e-11,1.4870168238680594e-11,3.9538390681164485e-22,7.699338532863378e-15,1.1180917000848702e-22,219113.0,2365.3708305358887,21.7
0,0,0,10,40,95,381,939,1945,617.680932115068,463.4398794365831,0.0006767994797662066,3.5820341155240465e-08,9.069844491859324e-12,8.339057397098153e-13,-1.2507162376129935e-24,-1.010385111355677e-16,-1.922312366262656e-24,215040.0,2128.8022890090942,21.7
0,38,16,23,155,119,235,683,2411,638.9265759066934,453.7392637629563,0.000725138610746879,5.708892640818083e-08,3.2374588227074635e-11,4.888114472299881e-12,6.727088956004423e-24,-2.025648436325822e-16,6.112229562994739e-23,206587.5,2277.044929623604,21.7
0,0,25,84,137,106,287,765,2417,776.4039834397184,362.9071566274519,0.0008729617987166838,3.1349477807683537e-07,6.741804785981329e-11,1.5703979371868787e-11,4.316963327058714e-22,5.0009709790114645e-15,2.7338131649911457e-22,205233.5,2334.8094292879105,21.7
0,0,0,105,97,169,188,786,2466,810.0556344837031,353.1988992241649,0.0008824654821639538,3.606368834791288e-07,3.4192321061789826e-11,9.152493339920764e-12,1.5175949145054323e-22,4.190480747974615e-15,5.642583436446777e-23,215887.0,2330.518018245697,21.7
0,0,14,92,164,191,296,834,2258,712.6412486803432,416.40024557918156,0.0007625939529674805,1.401806338777434e-07,2.931866936617165e-11,2.1084659980233153e-12,-1.5703341612856817e-23,-7.886606396800424e-16,5.31247189402504e-24,217944.5,2332.7017837762833,21.7
0,0,76,102,103,168,177,590,3428,988.7991368849091,355.9593253417226,0.0010210969300583957,6.190605065032272e-07,5.1875441618738353e-11,2.914478734746529e-11,1.1332352257782627e-21,2.2931180105692318e-14,-3.5856856190286516e-24,263882.0,2867.610506772995,31.3
0,0,0,0,32,92,433,742,2288,633.2517521654835,515.2096548192293,0.0006590170610033519,1.7970759019417306e-08,7.76649353381659e-12,4.646164357630612e-13,-4.740199576507978e-25,-1.5989044193641114e-17,-7.444820235139006e-25,246935.5,2148.81953394413,31.3
0,0,36,127,132,152,207,758,3144,924.2653369556627,387.2029465485585,0.0009278515791904114,4.235338349386162e-07,6.66312951623566e-11,2.1095418423915664e-11,7.547687132655484e-22,1.0585481415616357e-14,2.363182831480107e-22,264062.5,2784.975949883461,31.3
0,0,62,119,141,166,265,516,3270,970.09268622598,354.7164948947476,0.0010030263216564464,5.874383927388904e-07,4.226574514587547e-11,2.2416183970142327e-11,6.898310633121185e-22,1.716942602175602e-14,-1.4357282609189881e-23,259488.5,2827.6033664941788,31.3
0,0,74,109,85,157,187,627,3388,995.7004837072233,354.6367447215258,0.001029751769311505,6.366496535890531e-07,5.6159664000309375e-11,3.143273860615377e-11,1.3203123237017417e-21,2.5050578436810362e-14,-2.957179036936775e-23,264680.5,2893.995282769203,31.3
0,0,34,124,128,163,198,492,3528,989.6367510726958,364.77159662420945,0.0010104982165366964,5.910039438248171e-07,5.5145363582727406e-11,2.942387025353148e-11,1.181627664251153e-21,2.1737566869114338e-14,9.239220835576566e-23,268577.5,2895.686626791954,31.3
0,0,0,148,114,132,289,701,3316,995.4887927170857,356.4687637396149,0.0010271416402431437,6.299112395805312e-07,3.7582250402437916e-11,2.458647391066081e-11,7.473493230636616e-22,1.9496224889277787e-14,5.583049760971448e-24,265553.0,2873.360725879669,31.3
0,0,88,102,125,135,177,888,3154,986.6230932814135,363.142481875571,0.001003553557334939,5.838284621418366e-07,5.942491687810517e-11,3.044389510460796e-11,1.2946432529401442e-21,2.3208606171720045e-14,-2.5542008595398205e-23,268697.0,2924.983090162277,31.3
0,0,32,19,55,85,314,599,3152,933.8738409654158,385.75520802810036,0.0009194091424117232,4.2430754634100213e-07,4.5145434719262334e-11,1.2070908355966623e-11,2.6048413931317215e-22,5.551074843499437e-15,1.0747290630322652e-22,271039.0,2604.365778207779,31.3
0,0,11,145,131,194,355,1027,2163,744.2349814013668,442.7097320865995,0.0007557268800188743,1.3009401360547804e-07,3.249490955834815e-11,2.3842114899648347e-12,3.881403720360383e-24,3.5818397266369806e-16,-2.0623702147360314e-23,242145.0,2505.1597154140472,31.3
0,0,6,106,102,180,260,580,3032,929.7369826281908,361.8083196516688,0.0009600363183929071,5.00564580630429e-07,4.5069860867526614e-11,1.790657800818866e-11,4.993500158539178e-22,1.1071796727285361e-14,-9.708538992894719e-23,252965.5,2632.8094292879105,31.3
0,0,74,129,87,164,261,570,3245,985.7653497445062,361.55817666404505,0.0010192919012372028,6.04609018638724e-07,5.922862726877929e-11,2.676460423469515e-11,1.0464575749661331e-21,1.816200980467827e-14,-2.012390528109669e-22,263845.5,2847.353585600853,31.3
0,0,0,63,82,103,256,521,3272,976.0356326392929,376.21796392975193,0.0009716800556085349,5.188232815057638e-07,3.567488100382024e-11,1.9215062257994207e-11,5.030863216018659e-22,1.355754155738755e-14,-1.3004828143130971e-24,274835.0,2719.502861261368,31.3
