@relation sheep_weight

@attribute Major_axis numeric
@attribute Minor_axis numeric
@attribute Area numeric
@attribute Perimeter numeric
@attribute Weight numeric
@data
951.4853703615303,330.16590562593365,223883.0,2737.537351131439,22.7
916.66051835346,317.49726210650243,217518.5,2603.6134711503983,22.7
823.1672496854479,324.2598809156773,203453.5,2391.81448161602,22.7
959.0621232075772,316.23887803743474,229553.0,2571.9982471466064,22.7
689.1472641679916,415.1347557094618,203933.5,2236.2997628450394,22.7
959.6963209289164,334.1724215380365,228881.5,2681.4368458986282,22.7
835.8637389820284,315.6102529328713,203156.0,2369.40532040596,22.7
670.732237429982,393.2625646710272,194401.0,2081.003299474716,31.5
883.9361649921674,350.15339053103463,228591.0,2757.7972366809845,31.5
945.3650933196033,357.2893387982982,247907.0,2890.0470175743103,31.5
879.6513940790411,368.0182407025963,232842.0,2496.944424390793,31.5
849.2403984552062,355.5393199558999,218071.0,2603.8804969787598,31.5
683.3628268872959,400.5684963884644,200527.5,2442.5251585245132,31.5
772.5302818804789,388.61209456523744,215697.5,2345.81448161602,31.5
843.0625190447375,348.1185074203656,219432.0,2310.341392993927,31.5
706.0698670081739,409.35666738748034,205023.0,2248.542403459549,31.5
864.4046975659911,336.4983584427816,217632.5,2591.9221271276474,31.5
893.1829444869277,346.056309731277,232842.0,2576.341392993927,31.5
767.2609237220813,395.0512219309876,215039.0,2581.1698200702667,31.5
924.0310143973381,357.6107150946473,242897.0,2755.963757276535,31.5
738.3279005317886,399.9972846901989,213545.5,2386.5596483945847,31.5
890.915985230457,356.32158025583396,228521.5,2638.64290869236,31.5
875.827010507473,339.3750159450236,223324.0,2477.5474557876587,31.5
985.9782792689824,362.5469365059439,268412.5,2694.5840336084366,35.5
881.0488992913915,407.5947415541884,262676.0,2597.0621745586395,35.5
781.9367538549692,385.0280767718564,232836.0,2154.6357684135437,35.5
976.271599104922,364.2859678595622,268145.0,2663.914986848831,35.5
769.5735535534659,444.42248029732417,252118.0,2451.3119554519653,35.5
769.6420878645713,453.84546344071003,256986.5,2435.9221271276474,35.5
961.7051658123396,369.55521795163935,266799.0,2667.1698200702667,35.5
797.0156860056842,392.53225980465726,239144.5,2233.2459400892258,35.5
756.546593496091,450.3095971167587,253215.5,2459.6967314481735,35.5
902.7911849088468,374.93344462886347,257670.5,2508.7017837762833,35.5
830.3554520792428,395.3288584762237,248515.5,2374.81953394413,35.5
973.0296204368577,366.42784324441897,268338.0,2701.7972366809845,35.5
973.9363652850266,401.2166665236263,277631.0,2717.1942052841187,35.5
864.830633521158,389.2912932910255,251799.0,2298.4347579479218,35.5
980.2889147775273,369.0421369985416,271132.5,2760.2997628450394,35.5
962.4289389678476,371.0597860973507,269314.0,2648.032737016678,35.5
