@relation sheep_weight

@attribute Eucl_A_B real
@attribute Eucl_A_C real
@attribute Eucl_A_D real
@attribute Eucl_B_C real
@attribute Eucl_B_D real
@attribute Eucl_C_D real
@attribute EquivalentDiameter real
@attribute AspectRatio real
@attribute Extent real
@attribute Solidity real
@attribute Area real
@attribute Perimeter real
@attribute K_0_19 real
@attribute K_20_39 real
@attribute K_40_59 real
@attribute K_60_79 real
@attribute K_80_99 real
@attribute K_100_119 real
@attribute K_120_139 real
@attribute K_140_159 real
@attribute K_160_180 real
@attribute Hu_0 real
@attribute Hu_1 real
@attribute Hu_2 real
@attribute Hu_3 real
@attribute Hu_4 real
@attribute Hu_5 real
@attribute Hu_6 real
@attribute Major_axis real
@attribute Minor_axis real
@attribute Weight real
@attribute sheep_number real
@data
860.1778885788683,683.8260012605546,288.90482862008383,259.61509971494337,848.3112636290998,752.6008238103384,555.2107106474544,1.7805383022774328,0.5828542539361549,0.9051419086019998,242106.0,2510.743413925171,0,0,5,79,142,140,248,536,3027,0.0009345377027710173,4.6331766239979906e-07,1.926316537610709e-11,7.931779444269955e-12,9.766167242777959e-23,5.2534559963816756e-15,8.646867376035916e-24,895.1826398666694,354.8924965142284,28.6,1922.286
763.704785895702,262.0686932847951,455.76419341584966,669.4960791520739,376.6935093680272,487.2258203338571,511.1800484239192,2.056603773584906,0.7250020312781509,0.8976682238085241,205228.5,2217.883461356163,0,0,30,139,82,97,192,720,2368,0.0008567865465257366,3.1966647576566053e-07,2.83131838471264e-11,6.889881124991748e-12,8.824459254513668e-23,3.0102729242508414e-15,-3.838185941208199e-23,773.4740222637079,350.1149704470017,28.6,1922.286
860.275537255361,647.5191116870606,301.01494979485653,287.27861041156547,823.9247538458836,703.5744452437141,552.303853896375,1.716,0.558455710955711,0.8752408873788713,239577.5,2543.956616997719,0,0,0,66,203,145,362,830,2610,0.0009257282810499746,4.406044522427926e-07,2.5186065730030675e-11,8.696766366938506e-12,1.2547908713671705e-22,4.9673655703162655e-15,2.866377955145402e-23,883.4277796237311,358.63033389982394,28.6,1922.286
817.5402130782314,664.4636935153042,246.84408034222736,267.73867856549975,734.3078373543347,663.3882724317638,542.3173876222896,1.7678958785249457,0.6148064357292097,0.9391350307465569,230992.0,2236.694643497467,0,0,0,36,123,151,222,614,2598,0.0008589252407233136,3.3567081546414137e-07,1.114987256472262e-11,2.690815238932917e-12,1.3698829741186517e-23,1.2588493784114706e-15,5.438100097014093e-24,825.0076653486839,363.719684331842,28.6,1922.286
869.3888658132217,508.1830378908765,531.3473440227211,441.87894269811045,406.53290149752945,366.41506519246724,554.7260490638606,2.3835616438356166,0.7610880176350181,0.971174208481176,241683.5,2200.746378302574,0,0,0,0,0,58,265,591,2687,0.0008913954985241461,3.9485005164081583e-07,1.897334496614528e-11,5.0751352433385116e-12,4.8599721768417406e-23,2.91549108224763e-15,1.0875080878419785e-23,867.387870601167,360.8469673958856,28.6,1922.286
787.8705477424575,609.2437935670745,260.3862515571819,236.64741705752886,759.379351839382,650.0715345252397,539.338093990903,1.7477678571428572,0.6512868317825214,0.9372489815677089,228461.0,2220.2581326961517,0,0,0,0,80,179,374,542,2296,0.000847150110405864,3.1711604297530006e-07,6.733211282204913e-12,1.8022949765223076e-12,5.8314061775559125e-24,7.965564487795194e-16,-2.3266243087411278e-24,812.4094780949956,364.5829125630567,28.6,1922.286
815.2110156272423,649.2249225037499,503.2385120397683,242.03305559365234,423.14300183271376,414.69265727765185,550.8842549835348,2.097938144329897,0.754665455052053,0.9183901513327104,238347.5,2350.393127799034,0,0,0,82,108,134,191,505,2706,0.0008684417045917968,3.4796441140487573e-07,1.8572054847485712e-11,6.3717879405403095e-12,6.905576759019224e-23,3.70139307445213e-15,-5.979414731853378e-24,843.8929307547451,368.82186982969466,28.6,1922.286
827.0731527501059,620.9162584439225,269.7035409482048,281.0071173475861,803.2247506146707,680.5093680472004,535.3674600641694,1.9761336515513126,0.6488577012209885,0.9109835455229739,225109.5,2308.0499819517136,0,0,0,75,77,99,203,590,2729,0.0009150136647147238,4.260915019029314e-07,2.6206105287773356e-11,9.347494141784994e-12,1.4570859229229453e-22,5.969007411250595e-15,1.31403291149903e-23,850.4069057840514,347.81549491209404,28.6,1922.286
818.766144878988,536.7727638395972,515.3882032022076,352.115038020247,402.48354003611126,375.8324094593227,541.5414796653781,2.2119565217391304,0.7689199204144856,0.9489694809809758,230331.5,2181.2316595315933,0,0,0,8,86,98,208,494,2689,0.0008578605416204284,3.333006270482796e-07,1.2438575881147282e-11,3.5426921146588866e-12,2.335880062702732e-23,1.995545722060786e-15,2.7248311278266245e-24,822.9338224701627,363.83766853241,28.6,1922.286
845.0715946001262,646.6784363190101,259.3067681338071,259.37039152532424,855.4355615708292,723.367817918381,542.6043272829221,2.1363636363636362,0.6902252429734699,0.9063761651288403,231236.5,2372.2509924173355,0,0,0,20,139,133,223,703,2663,0.0009365214389986875,4.6489224017795617e-07,2.791596703472516e-11,1.1477383353516684e-11,2.0476413468345653e-22,7.68204043193706e-15,1.668363094889623e-23,875.7098306061068,347.40087937819777,28.6,1922.286
784.3328375122388,758.3165565909793,366.17482163578643,142.86357128393507,538.5851836060847,577.1100414998858,550.4466742756122,1.8657074340527577,0.7335077953061715,0.9457193669213421,237969.0,2168.1504871845245,0,0,0,0,96,110,285,408,2418,0.0007945026953126578,2.3262755098665174e-07,5.866517197077817e-12,1.5339616877370662e-12,4.599794223192562e-24,7.388649890183452e-16,1.3006113171790123e-25,788.8573483217831,390.0696014870666,35.5,1924.355
1014.1602437484917,402.2449502479801,346.15170084805305,672.7882281966592,769.5466197703685,393.4488530927495,594.5123475763623,2.594871794871795,0.7033419479071653,0.903623674325037,277595.0,2764.743413925171,0,0,26,115,130,135,214,654,3137,0.0009837619936782485,5.447272612985585e-07,5.2147409012175135e-11,2.0651821098134245e-11,6.651939787769131e-22,1.3734377140772794e-14,-1.2972654539964914e-22,989.6180372794113,373.83627851129313,35.5,1924.355
752.9276193632427,463.2763753959401,687.3732610452636,470.67292252688594,308.01623333843946,613.1794190936288,573.1422012232547,1.2825342465753424,0.5898206741408636,0.88893674349053,257997.0,2460.826674222946,0,0,47,81,58,132,279,1035,2448,0.0007604732250408091,1.406879995018562e-07,3.191701137979834e-11,2.5253202848170633e-12,-1.129310477653841e-23,-3.386735735766651e-16,1.9658988937107528e-23,774.6739222204432,451.2988385886349,35.5,1924.355
937.8112816553232,813.977886677519,401.96641650764803,285.0438562747845,623.6449310304703,614.8178592070989,579.3257326883733,2.2280285035629452,0.6674989490957158,0.9079210683126268,263594.0,2514.317007780075,0,0,0,34,136,124,211,516,3039,0.0009031801828244312,4.045396761246714e-07,2.2047311027493157e-11,8.719009705037244e-12,1.1907842648404268e-22,5.209119338018425e-15,2.0830863084912314e-23,911.6714372025971,379.8070191746951,35.5,1924.355
968.1492653511648,428.0432221166456,273.80467490530543,643.2868722428586,769.3529749081367,417.5284421449633,589.6663809245327,2.4593908629441623,0.7152907649835248,0.8966552076253518,273088.0,2667.3708305358887,0,0,16,53,112,212,342,420,3077,0.0009676972710577022,5.145310657888298e-07,5.5707269889851655e-11,2.1760590278900783e-11,7.511402811329222e-22,1.4646184339557855e-14,-9.901583802665574e-23,970.9449404838899,374.28430966325834,35.5,1924.355
945.3771734075242,364.5394354524624,903.2319746333164,686.9272159406701,158.90248582070703,700.392033078618,592.2426809711288,2.3137254901960786,0.7152487848953141,0.8778852067724882,275479.5,2656.133242249489,0,0,0,49,163,156,257,510,3294,0.0009605568417692379,5.038946836693204e-07,3.785092719030432e-11,1.7502008346409486e-11,4.50236770244077e-22,1.233249054264784e-14,-1.4629182335523361e-23,970.9537240688213,376.15351043965774,35.5,1924.355
740.8920299206895,468.55736041599005,667.5866984894171,449.13806340589747,318.2153358969363,599.3880212349926,574.3932106229379,1.2706896551724138,0.6061959013708885,0.9105698342083254,259124.5,2466.3830231428146,0,29,17,25,119,119,565,719,2415,0.0007433873328444243,1.2241072505540525e-07,2.6647190750605666e-11,1.9957163377273735e-12,-7.504834682061278e-24,-2.90849686037411e-16,1.2469488495308885e-23,761.7624569702863,457.02343116236943,35.5,1924.355
993.4430028944792,390.3857067055606,446.2689771875253,700.1785486574121,599.4372360806426,385.5191305240247,591.4698390881636,2.533678756476684,0.7278282844337074,0.8722917576094289,274761.0,2697.027684688568,0,0,0,87,100,122,249,565,3269,0.0010005568220372739,5.785100186847187e-07,5.608589129945726e-11,2.789263004307585e-11,1.102399248189367e-21,2.1135900702673366e-14,4.247380436368292e-23,995.6905523862065,367.53060121013993,35.5,1924.355
987.0410325817261,450.7083314073526,867.889969984675,654.7854610481207,299.26743892378266,671.6107503606535,601.4356226398386,1.995959595959596,0.5809062282746493,0.8402693258129538,284098.0,2729.537351131439,0,0,0,2,96,134,352,789,3093,0.0009710262396651326,4.726746094610967e-07,9.503694448959481e-11,2.06454326950426e-11,6.303654991687318e-22,3.778206713336167e-15,-6.625283666619735e-22,982.4641521254807,406.2002570105076,35.5,1924.355
825.2829817704954,657.4655884531144,390.6161799004235,302.00165562460086,555.932549865539,539.8814684724787,557.9421379054273,1.7741935483870968,0.6373255131964809,0.9281474746746184,244494.0,2240.518018245697,0,0,0,14,127,109,151,365,2777,0.0008035222671888076,2.3784809444795983e-07,1.5791995758066266e-11,1.89888543824142e-12,4.377344088172585e-24,4.410914845678188e-17,9.43216035342375e-24,804.0946460415933,397.67733883380083,35.5,1924.355
739.0818628541766,354.24426600863984,700.0942793652866,556.4862981242215,275.9601420495358,656.5188496913094,578.5400374219638,1.2797202797202798,0.6278409090909091,0.9157474513656291,262879.5,2427.63785636425,0,0,2,88,80,143,279,817,2528,0.0007543345540580873,1.3019425345099952e-07,3.285414474566847e-11,2.633136345955577e-12,-1.3402186816242895e-23,-4.686120973577181e-16,2.0498452750446376e-23,774.8476734158376,460.28403440782716,35.5,1924.355
929.9903225302938,449.22711405256916,699.837838359716,652.9081099205308,276.9205662279348,543.3102244574457,584.9397231833537,1.9785407725321889,0.6254538556785492,0.8868704136709938,268727.5,2607.99110686779,0,0,0,32,143,175,211,648,3172,0.000872009406862251,3.162866145617809e-07,5.033926375276201e-11,5.1782330280040425e-12,-2.4433957624981253e-23,-1.897969522272918e-15,-7.99535526221624e-23,888.6674097279688,412.87176323255244,35.5,1924.355
973.0046248605399,402.7964746618322,404.5503676923307,648.753420029521,648.6393450909372,388.0051546049356,591.0730765131694,2.5038560411311055,0.724208601003996,0.8848716352836085,274392.5,2666.3586379289627,0,0,0,65,98,129,396,583,2960,0.0009846340780276892,5.508571801197811e-07,4.681331969593777e-11,2.130882427584848e-11,6.724643756699258e-22,1.5608038278811224e-14,-2.7188261467556354e-23,985.266423958749,369.17112895966267,35.5,1924.355
837.7738358292171,379.16355310076943,797.8702902101319,580.5824661492974,224.01785643113362,640.7152253536668,572.2924000815385,1.8177874186550975,0.6658568847426214,0.9232907639517021,257232.5,2308.5352631807327,0,0,0,0,32,86,221,543,2996,0.0008682448323376257,3.283963497306636e-07,3.2783802116752957e-11,4.373365929586122e-12,1.265024313726045e-23,-4.770165357352658e-16,-5.0815545069474814e-23,871.3790180510625,394.34586325815087,35.5,1924.355
983.3493784001696,450.34764349333506,394.82781057063346,658.6387477213893,635.094481160087,399.09146821248885,591.4122523547637,2.467171717171717,0.7100366510550749,0.8692395073916566,274707.5,2699.755606532097,0,0,15,86,86,140,214,594,3261,0.0009808876633272856,5.413654670393682e-07,4.790540793599887e-11,2.3734118859287823e-11,8.00291755991062e-22,1.7453849744601257e-14,3.2574920236788307e-24,982.9368049954569,371.4202403230235,35.5,1924.355
865.4368838915984,658.1078938897482,368.38295291720544,279.5084971874737,630.2578837269709,535.3503525729669,568.8094355337269,1.8980044345898004,0.6582231593343971,0.9352528312164385,254111.0,2375.2631850242615,0,0,5,76,97,147,222,460,2755,0.0008278739572164837,2.701046954787727e-07,2.2461206539446626e-11,2.285277868527078e-12,-4.062540906580955e-25,-4.964263846950194e-16,1.6367838451468634e-23,837.5182940769486,400.49964321272336,35.5,1924.355
911.7527077009423,413.7692593704854,736.1365362485413,612.2777147667551,307.5093494513622,577.3820225812369,545.26289036759,1.798804780876494,0.5151222353112467,0.8197721567870245,233508.0,2499.9738619327545,0,0,0,39,41,168,258,745,2967,0.0009731724126913572,4.616595488892021e-07,8.28688387389142e-11,1.3166016327563045e-11,8.43556579082527e-23,-2.4814296037460668e-15,-4.266280691683093e-22,889.3412953052378,374.92598397903646,34.5,1910.345
1005.1034772599287,833.770352075438,205.10485123467947,244.20483205702544,922.2586405125192,793.3202379871574,577.6221340458401,1.921104536489152,0.5306529936130315,0.8282294488183999,262046.0,2822.9931948184967,0,0,0,29,147,245,265,608,3321,0.001165891409147666,9.249858991196951e-07,7.452352920593342e-11,4.712568368373937e-11,2.7918169126942764e-21,4.52213155669156e-14,-7.247006210016634e-23,1068.981829632208,331.1103981288619,34.5,1910.345
915.0502718430283,705.725867458463,635.0787352761861,237.40261161158273,489.87549438607357,447.7789633290068,567.5326576426869,2.2463054187192117,0.6832045091176217,0.7989688035436522,252971.5,2676.726168990135,0,0,0,36,63,79,296,707,3238,0.0010438238045819834,6.00710076096963e-07,1.1446665381710123e-10,3.078102099814127e-11,1.4580175578328685e-21,9.48811645796947e-15,-1.1011382592978743e-21,971.076543838802,373.28549841597993,34.5,1910.345
915.923577598044,775.2805943656787,301.20424963801554,201.37527157027003,805.1832089655124,724.9882757672706,566.4890478501238,1.9847494553376905,0.6027564337114282,0.888341404614376,252042.0,2582.542403459549,0,0,24,24,53,104,354,736,2930,0.001008211186590254,5.706449186299052e-07,8.240510888298223e-11,2.1260736002901318e-11,7.6725369193052385e-22,9.235776051041677e-15,-4.508390319171589e-22,954.3837882335052,361.33458425725803,34.5,1910.345
997.47130284535,837.6640137907322,192.33824372703418,231.52537657889687,1004.4963912329401,882.2953020389489,575.5541261014306,2.0351966873706004,0.5479760483077746,0.815686508110684,260173.0,2839.8804969787598,0,0,0,129,92,86,225,613,3547,0.0011460848774879017,8.728864976437501e-07,7.85822275754055e-11,4.145014012649114e-11,2.344729849112252e-21,3.556293692090614e-14,-3.139417522314915e-22,1053.2961683709768,336.08123563938847,34.5,1910.345
980.6171526135977,785.5596730993769,267.44158240632663,245.63794495150785,904.0757711608027,763.6628837386298,575.6055574012569,2.081370449678801,0.5732666701914858,0.792040920062214,260219.5,2870.216502547264,0,0,1,64,126,203,400,722,3286,0.0011024793952293058,7.641612782783e-07,6.117748195247636e-11,3.029320254160625e-11,1.2895295298921347e-21,2.3081205020020496e-14,-1.9445164940966897e-22,1026.864980145861,348.9937430330639,34.5,1910.345
1023.6371427415088,868.0696976625783,214.68348795377813,229.22478051031044,971.6707261207368,858.4730630602221,577.3261339329002,1.900952380952381,0.4996230556350797,0.7954321013913662,261777.5,2893.9221271276474,0,0,0,116,101,156,247,624,3571,0.0011694521715277433,9.263255081714495e-07,6.897193429048493e-11,4.3547568510240886e-11,2.381431361871425e-21,4.062356340289757e-14,-1.5718795509707492e-22,1069.5791163123245,333.2786233373638,34.5,1910.345
826.9171663473918,750.9946737494215,228.40534144367115,224.28776159211185,744.4897581565511,732.727780284056,559.7795678980581,1.443840579710145,0.5594052879457385,0.826907149469044,246107.0,2624.0226323604584,16,16,6,64,158,243,290,986,2635,0.0009179931368689363,3.637893753569363e-07,9.777610867435337e-11,2.5323634243738406e-11,1.0771291275393235e-21,9.609908599861473e-15,-6.53947903599127e-22,875.7043813485759,398.4005913471432,34.5,1910.345
943.8331420330609,321.6364407215078,502.8419234709851,878.6017300233366,508.49680431640866,595.4662039108517,570.5583176500957,2.243373493975904,0.6617473114800771,0.7874658897013077,255676.0,2706.9931948184967,0,0,16,31,53,171,245,875,3068,0.001024273599436989,5.510939335366832e-07,1.1506187922597687e-10,2.807001464570036e-11,1.1241886669604999e-21,5.582488791732882e-15,-1.1318274532465703e-21,962.1110623589254,384.3373993778325,34.5,1910.345
985.2938647936462,305.5306858565928,607.2314221118667,853.6937389954315,491.9613805981116,628.7328526488814,573.8088210978036,2.16079295154185,0.5806299873813918,0.781626166896633,258597.5,2792.1231375932693,0,16,30,60,80,66,487,694,3129,0.0010122881203491094,5.202580228410621e-07,1.3393537909387043e-10,2.8557987183276764e-11,1.0632889506670503e-21,3.235548816650535e-15,-1.4102719868462971e-21,958.5588800880444,392.728960477135,34.5,1910.345
1003.135584056313,825.0490894486219,175.6843760839307,246.89471440271862,1004.2868116230542,861.7267548358934,574.6846286529614,2.056367432150313,0.5497652681665484,0.8212181461864071,259387.5,2793.0937000513077,0,0,0,132,85,109,219,578,3506,0.0011493409799246139,8.870326856573751e-07,6.919519552306964e-11,4.007399504923997e-11,2.102627766775087e-21,3.6270544588668173e-14,-1.7908369127135014e-22,1054.3843495524732,332.1478730554943,34.5,1910.345
989.4488364741251,816.8629015936517,179.075403112767,257.59658382827985,976.068132867783,844.5525442505043,574.4430835071825,1.9938524590163935,0.5458222415042205,0.8092648624681111,259169.5,2813.4957209825516,0,0,0,65,111,146,218,640,3451,0.0011559345255791626,8.931918722296686e-07,7.671836460994327e-11,4.509362919700403e-11,2.6407088424451504e-21,4.0748676675918416e-14,-2.4768093454955036e-22,1056.4508331188345,334.67003848105605,34.5,1910.345
1003.5262826652822,824.7969447082112,200.8233054204616,233.63432966925043,1023.8461798532043,880.865483487689,575.9726323707263,2.0061099796334014,0.5387358235032618,0.8175254739847666,260551.5,2797.0937000513077,0,0,24,81,101,105,260,568,3470,0.0011494909198737993,8.824858314419702e-07,8.008584010819961e-11,4.268991403514851e-11,2.477633545609594e-21,3.720884487207746e-14,-3.032432776094999e-22,1056.167542983603,334.9426259139229,34.5,1910.345
985.3045214551693,837.0005973713519,252.07340200822458,205.24375751773792,985.7585911367955,881.3313792212325,576.4742179780233,2.1629955947136565,0.585439900589465,0.7926816675727141,261005.5,2836.667293906212,0,0,8,95,113,81,317,802,3316,0.0011341111634899429,8.239190851418997e-07,9.937718080596131e-11,3.8550443890439104e-11,2.259741343431083e-21,2.5543076985038687e-14,-7.661657931757007e-22,1045.1527776790344,348.03348523844784,34.5,1910.345
1038.311128708539,864.6137866122654,434.46058509374586,261.17618574441275,641.119333665738,536.1576260765112,575.4086557154392,2.3696682464454977,0.6162120853080568,0.825106850149606,260041.5,2808.1820126771927,0,0,29,66,108,115,234,807,3269,0.0011412699116005469,8.491919027062385e-07,9.677603172870986e-11,3.7651000202679305e-11,2.152316624908865e-21,2.5933147928823385e-14,-7.299689779826333e-22,1048.5487003364883,342.2391885581574,34.5,1910.345
998.4387812980824,817.7689160147871,201.03979705520993,243.01851781294363,964.4858734061376,824.4155505568779,575.6619606400906,2.217488789237668,0.5900567679451545,0.7765084782676797,260270.5,2878.46628344059,0,0,0,133,87,87,257,818,3366,0.001139288763313462,8.350674213948109e-07,9.923728123376168e-11,4.131724814377419e-11,2.529509022041179e-21,2.8257887440536772e-14,-7.753169822680737e-22,1046.606684982262,346.833043186165,34.5,1910.345
1050.4917895919034,829.1344884878448,420.1059390201476,307.45568786412133,796.900244698168,690.0818791998527,645.4116768035868,1.766839378238342,0.5523435930422392,0.8779173906334905,327162.5,2928.951564669609,0,0,6,38,140,174,280,758,3447,0.0008994274945442204,3.7247127507427846e-07,4.335815931186438e-11,6.993723204796079e-12,6.281701895828446e-23,1.1489230551334823e-16,1.043355190872312e-22,1005.7690975449966,440.13904879481726,47.5,1925.475
1008.4864897458964,827.4587603016842,434.6872438892128,286.8117849740488,749.1061340023855,691.4166616447712,642.235120899625,1.7953321364452424,0.5815978456014362,0.8548429445440596,323950.0,3083.0175800323486,0,0,43,46,121,163,332,926,3526,0.0009607394780375005,4.89733590308153e-07,3.043942456408395e-11,1.2560998092060846e-11,2.3831835432231743e-22,7.403845398190357e-15,5.942194250946062e-23,1049.7365377901751,416.11778976493866,47.5,1925.475
993.6770098980855,904.8231871476328,408.5119337302155,308.24827655641485,713.7730731822264,751.6708056057519,647.0651938794542,1.6860068259385665,0.5679778502438823,0.8489012513794861,328841.0,3167.184100627899,0,0,27,108,171,167,287,791,3712,0.0009164499585766337,3.9254625275499934e-07,3.1355234234708645e-11,8.119753337576781e-12,1.0429601067952177e-22,2.162471607097366e-15,7.686356378239717e-23,1019.5182459276106,441.9258076507425,47.5,1925.475
1115.326409621865,828.5535589206047,425.30106983171345,456.42962217630003,778.7541332153558,655.9893291815043,661.0939443893703,2.055350553505535,0.568501692647088,0.8397858788155321,343254.5,3311.534386754036,0,0,29,26,193,200,301,676,3998,0.001013924209174237,5.762818403117421e-07,6.022882978698763e-11,2.640634855144163e-11,1.0312209331155601e-21,1.6820175838006108e-14,2.134903040651477e-22,1116.5692768293457,423.26972611858076,47.5,1925.475
1001.0539446003896,874.1538766144093,319.8655967746453,310.8311438707518,821.5187155506562,795.6085721006278,645.8026571901862,1.8014440433212997,0.592446626104194,0.8286685378974837,327559.0,3192.189152956009,0,4,71,37,153,123,258,1017,3605,0.0009686711877501773,4.981849873839509e-07,2.957265286687525e-11,1.7267406428747836e-11,3.8954255473413526e-22,1.1856355633077443e-14,-2.261896424124797e-23,1060.0564908925392,419.99144026756073,47.5,1925.475
1053.8543542634343,457.1312721746348,410.78583227759935,648.5584013795519,790.675660432266,448.8786027424341,660.2676732952216,2.3550561797752807,0.7341903250707608,0.8617262107749438,342397.0,3111.100840330124,0,0,13,55,136,200,306,926,3499,0.0009706835974025253,5.05953802973738e-07,4.448601892044049e-11,1.8625691209366682e-11,5.263888125318289e-22,1.1565021447043087e-14,-1.018026308689083e-22,1086.043544115842,426.4847069383203,47.5,1925.475
995.7208444137343,882.7961259543451,400.7954590561126,296.08275870100914,730.9343335758692,738.1937415069299,642.6463607054981,1.7924187725631768,0.5896237561849917,0.8191521466551677,324365.0,3170.7921843528748,0,0,65,42,171,130,245,903,3751,0.0009818174084820247,5.164523916779519e-07,4.3336437520709854e-11,2.4718133110938725e-11,8.082933031958144e-22,1.7548269973347262e-14,3.3877781126811115e-23,1063.0433341213475,418.20234566856396,47.5,1925.475
1053.080243856089,1012.4411093984677,425.48442979737814,244.38698819699874,722.6236918341385,768.731422539758,644.4349168262861,2.019267822736031,0.5996797276029946,0.826828260500346,326173.0,3082.5079135894775,0,0,0,22,182,163,230,921,3488,0.0010307663273335429,6.226025690069329e-07,7.143627237361647e-11,4.189181109057285e-11,2.291507415632662e-21,3.303420579736105e-14,2.7744537189983816e-23,1102.6963384791825,401.87725556366246,47.5,1925.475
1047.3738587534062,472.4880950881197,420.83963691648626,625.4766182680213,770.8605580777888,446.96420438330404,658.5612723986783,2.375,0.7408210091344063,0.8761858093856427,340629.5,3275.5688766241074,0,32,36,65,119,162,329,798,3862,0.0009597383461358879,4.8291049895591e-07,4.4072019980690954e-11,1.5550986574443313e-11,3.9007965901994566e-22,8.54741886077115e-15,-1.165395653135823e-22,1074.527525257844,429.8725126648044,47.5,1925.475
1117.3558072521037,833.5352422063509,412.69964865504795,461.15615576505104,785.1248308390201,659.1297292642777,658.708191777031,1.9946140035906643,0.5506894495553685,0.846534868671914,340781.5,3310.7059596776962,0,0,0,92,176,197,302,956,3675,0.0010048176222604071,5.645519582888814e-07,4.4964078933266126e-11,1.784744770265708e-11,4.846483731456297e-22,1.020620946900644e-14,1.4399825813404382e-22,1107.2504068546086,420.63723325502,47.5,1925.475
1032.5744525214634,501.05887877573826,384.252521136817,657.8525670695525,721.345964153124,456.2565068029167,655.08363284153,2.334841628959276,0.7388927619348276,0.8670000475890978,337041.5,3239.8043769598007,0,35,48,30,106,217,266,847,3765,0.0009600113761775951,4.878911650768681e-07,3.0991033725360375e-11,1.3476041472566727e-11,2.7260274453260643e-22,8.517917334189336e-15,-3.9141623530211534e-23,1070.1205925578704,424.9388268399157,47.5,1925.475
1016.5431618972211,927.235137384256,421.2006647668068,300.98006578509484,722.3364866874717,756.3444982281553,652.3402871349717,1.770979020979021,0.5768100359660083,0.8237375274651472,334224.5,3226.8338145017624,0,1,67,38,136,153,312,866,3842,0.0009846877872723915,5.274341950012459e-07,2.2000918727920175e-11,1.59120922072258e-11,2.976382726404918e-22,1.150818350136449e-14,7.07217128989354e-24,1082.3667596608711,420.6671364758644,47.5,1925.475
1008.4785570352996,763.5633568997401,436.9404993817808,297.1497938750757,777.1228989033846,646.3451090555261,650.2612318966014,1.7402135231316727,0.604213515854129,0.8580931636254644,332097.5,3159.8287621736526,0,2,49,42,131,209,339,976,3563,0.0009496738998345042,4.6189784155967154e-07,3.020543734471969e-11,8.306517334034053e-12,1.1078922776545867e-22,2.735407976783064e-15,7.097563105106976e-23,1052.8032340857505,428.61041858324546,47.5,1925.475
1136.5746785847377,873.1093860450706,428.0677516468626,419.88808032617453,819.3900170248597,705.6245460583128,657.8242477822461,1.9618055555555556,0.5221661442969519,0.838642695165314,339867.5,3244.598314166069,0,0,0,53,163,146,233,763,3898,0.0010166539875239944,5.772331239999538e-07,8.573426271823364e-11,3.442208768683755e-11,1.800875736277043e-21,2.104508400285014e-14,5.035953600897341e-22,1112.0979993967414,422.9113062614468,47.5,1925.475
1030.2625878871852,907.68111140422,401.6590594023742,297.8489550090784,750.3952291959218,741.1511316863788,652.7719806470577,1.8688524590163935,0.5941460106449081,0.8300355162253594,334667.0,3230.164767742157,0,23,61,24,117,162,303,809,3940,0.000982485915351826,5.218246422249739e-07,3.5125205938792464e-11,2.0396276302506326e-11,5.440565740179526e-22,1.4444044748817884e-14,4.517050677122382e-23,1081.1661425510097,422.30664333784074,47.5,1925.475
1054.4353939431282,868.7099631062142,398.56994367362927,317.2774810792597,776.659513557904,703.9495720575445,659.0536131843969,1.9662288930581613,0.6107210374804863,0.8147673127216709,341139.0,3330.473423719406,0,0,32,58,182,155,288,763,4102,0.0010360806591580602,6.226939756693612e-07,4.7524394572857327e-11,2.9937759393315206e-11,1.12782068906999e-21,2.3242395960667226e-14,5.665021982193109e-23,1129.4490337305645,415.46609666257905,47.5,1925.475
791.1289401861115,246.0995733437992,417.22895393296955,642.2491728293622,435.5743334954437,395.9254980422453,519.5478482129595,2.1253405994550407,0.7405942150492559,0.9210351965974233,212002.5,2173.7413259744644,0,0,0,22,139,118,190,479,2682,0.0008718306285220145,3.530095471805328e-07,1.8010445603099542e-11,4.4905268225761435e-12,3.747739333067825e-23,2.0409242946748655e-15,1.5043394505158305e-23,798.0510893276573,347.3305870234117,28.5,1904.285
951.3574512243019,370.81531791445724,855.5214783978249,666.4420454923294,297.8355250805384,679.2032096508378,573.8748303616068,1.7773584905660378,0.5180807595240957,0.8486511847657044,258657.0,2629.7139763832092,0,0,0,34,83,142,359,689,2816,0.0010110367214731474,5.677058692295966e-07,6.597549647877384e-11,1.5102108073944034e-11,3.371464894109831e-22,3.448518407934487e-15,-3.3701304910583284e-22,967.0570375375897,369.4813047524887,28.5,1904.285
813.4893975953221,227.06827167175956,673.8323233564861,719.8951312517678,185.776747737708,623.7707912366529,532.4162370010334,1.4034749034749034,0.5911916534337442,0.8865467664574087,222634.5,2279.731221318245,0,0,0,23,106,135,207,577,2688,0.000849736058638149,2.7504625829337706e-07,5.202892062324898e-11,4.8544425715702914e-12,-3.575287313283575e-23,-1.90967385438181e-15,-6.836469863647705e-23,791.75710756702,385.2149576785053,28.5,1904.285
523.1175776056469,439.8965787545977,249.0180716333656,412.2438598693739,489.0500996830488,598.746189967001,509.43289050107353,0.8733108108108109,0.6659652883057139,0.853969490914728,203828.0,2250.41037273407,0,0,37,50,132,172,324,777,2267,0.0006905998271302808,1.5847459452691372e-08,2.5881979446895167e-11,2.317890598813133e-12,-9.195489542651728e-24,-2.5644662346592524e-16,-1.5419300723080534e-23,584.0846247181469,485.7526840549466,28.5,1904.285
